,1994,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Total
poisson,0,0,0,0,0,0,0,0,0,29,30,54,75,60,75,106,111,141,144,185,175,172,221,221,354,246,245,249,342,330,3565
proposes,0,0,0,0,0,0,0,0,0,0,0,5,22,19,23,29,52,60,77,97,127,163,313,464,509,254,270,327,343,410,3564
success,0,0,0,0,0,0,0,0,0,0,0,6,14,13,12,23,28,37,34,60,80,168,393,585,604,262,249,291,319,383,3561
weak,0,0,0,0,0,0,0,0,0,13,25,19,35,42,50,73,106,111,113,122,134,201,265,320,399,289,285,263,312,382,3559
scores,0,0,0,0,0,0,0,0,0,0,8,7,19,12,14,17,39,58,85,90,110,169,280,409,394,302,262,345,418,518,3556
limitations,0,0,0,0,0,0,0,0,0,0,0,0,7,12,15,18,30,46,61,66,86,129,250,349,460,217,253,343,501,710,3553
mathematical,0,0,0,0,0,0,0,0,6,7,16,26,32,24,40,52,88,91,70,111,110,181,304,349,461,262,257,324,350,391,3552
lack,0,0,0,0,0,0,0,0,0,0,10,6,10,6,19,30,38,36,58,75,98,188,291,440,528,297,261,307,359,491,3548
advantage,0,0,0,0,0,0,0,0,6,0,8,11,23,30,27,42,79,89,102,125,118,207,346,464,530,283,276,266,273,238,3543
deterministic,0,0,0,0,0,0,0,0,0,0,13,14,11,20,41,55,63,91,105,115,127,207,308,397,416,303,270,279,343,361,3539
coefficient,0,0,0,0,0,0,0,0,0,12,22,20,30,34,60,74,87,149,97,153,133,162,236,343,316,319,273,273,348,398,3539
wasserstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,18,9,58,67,143,259,406,472,365,345,425,418,526,3534
define,0,0,0,0,0,0,0,0,0,14,13,20,30,31,46,49,89,84,95,142,144,187,276,414,424,292,281,275,300,325,3531
determine,0,0,0,0,0,0,0,0,6,6,16,21,22,30,46,63,90,65,116,107,133,198,264,401,448,271,250,303,311,362,3529
speed,0,0,0,0,0,0,0,0,0,0,0,0,36,10,23,18,59,72,97,143,119,196,431,485,524,245,236,258,305,268,3525
initial,0,0,0,0,0,0,0,0,0,0,12,20,25,15,46,46,73,79,68,105,141,197,327,423,490,257,266,260,350,323,3523
performs,0,0,0,0,0,0,0,0,0,7,7,9,20,20,31,44,79,83,116,134,145,186,373,451,492,258,262,231,282,293,3523
embeddings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,18,53,121,186,458,837,658,194,165,193,255,344,3522
researchers,0,0,0,0,0,0,0,0,0,0,10,8,9,9,28,16,39,75,72,84,116,163,301,402,482,279,290,357,378,390,3508
scientific,0,0,0,0,0,0,0,0,0,0,7,21,17,26,32,41,45,87,66,102,109,166,264,298,394,257,287,326,459,502,3506
decisions,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,17,29,31,41,58,96,137,282,456,556,330,298,352,346,442,3503
surrogate,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,24,49,30,49,61,99,113,236,355,374,335,344,377,440,591,3501
iterative,0,0,0,0,0,0,0,0,0,13,10,26,26,22,25,72,92,99,122,131,169,223,313,389,466,251,223,241,290,297,3500
upon,0,0,0,0,0,0,0,0,0,6,13,13,27,18,31,37,72,82,76,93,129,194,279,428,482,257,301,329,321,297,3485
text,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,7,49,34,57,82,130,217,483,762,566,163,159,197,231,323,3480
squares,0,0,0,0,0,0,0,0,0,21,18,51,45,57,53,79,97,147,144,154,204,253,234,284,340,292,255,232,241,275,3476
spatiotemporal,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,14,32,57,64,104,127,214,239,376,477,261,303,284,364,535,3473
aims,0,0,0,0,0,0,0,0,0,0,7,7,13,9,13,24,36,50,56,66,98,154,299,461,535,242,281,337,429,354,3471
autoregressive,0,0,0,0,0,0,0,0,0,14,11,23,32,33,29,55,78,86,67,95,164,170,226,365,405,303,262,281,347,425,3471
adaptation,0,0,0,0,0,0,0,0,0,11,0,0,0,18,0,26,45,46,68,84,101,153,382,603,623,203,216,291,267,334,3471
transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,25,15,64,46,103,209,394,399,388,393,380,415,622,3470
environments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,35,28,24,34,73,127,386,633,620,244,236,269,322,418,3467
interpretation,0,0,0,0,0,0,0,0,0,6,0,23,27,35,31,41,66,77,82,112,140,210,294,388,455,291,237,276,300,374,3465
rules,0,0,0,0,0,0,0,0,0,10,19,27,32,32,29,45,79,76,86,147,149,187,281,414,495,282,253,256,266,299,3464
interpretability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,15,28,47,102,126,258,478,530,252,228,327,369,683,3463
comprehensive,0,0,0,0,0,0,0,0,0,0,0,7,10,8,7,15,24,37,40,42,60,99,186,362,443,236,227,414,627,610,3454
easily,0,0,0,0,0,0,0,0,0,5,10,22,20,30,46,55,69,84,115,117,169,225,349,511,484,244,258,226,224,178,3441
major,0,0,0,0,0,0,0,0,0,0,0,10,25,24,27,36,58,80,102,118,151,195,358,466,501,254,268,227,219,318,3437
help,0,0,0,0,0,0,0,0,0,0,5,9,9,11,15,25,42,44,66,89,107,159,356,595,630,261,249,267,256,235,3430
degree,0,0,0,0,0,0,0,0,0,10,12,20,34,31,61,41,135,101,105,134,155,230,305,321,390,255,234,285,296,274,3429
promising,0,0,0,0,0,0,0,0,0,0,0,6,0,10,14,17,40,36,38,68,97,165,374,534,598,228,227,293,338,342,3425
zero,0,0,0,0,0,0,0,0,6,13,27,29,44,45,49,58,87,97,101,122,148,195,270,305,351,281,295,264,307,329,3423
combined,0,0,0,0,0,0,0,0,0,0,0,10,17,10,26,33,64,79,77,95,122,173,320,446,476,259,242,247,329,391,3416
amount,0,0,0,0,0,0,0,0,0,0,8,17,10,16,17,40,55,69,93,101,133,192,431,569,579,262,255,210,215,143,3415
world,0,0,0,0,0,0,0,0,0,0,0,7,8,14,18,30,69,59,69,78,125,203,386,518,637,271,230,218,204,271,3415
parallel,0,0,0,0,0,0,0,0,0,0,6,12,9,9,23,31,73,132,126,173,193,271,352,462,408,159,186,190,293,302,3410
unified,0,0,0,0,0,0,0,0,0,6,10,10,13,15,17,28,61,61,66,101,100,147,231,406,415,226,241,251,376,626,3407
assume,0,0,0,0,0,0,0,0,0,5,19,17,36,25,48,53,80,92,102,97,153,155,274,356,404,275,289,280,306,339,3405
accurately,0,0,0,0,0,0,0,0,0,0,0,8,8,11,18,31,34,59,67,81,120,190,295,424,395,239,242,311,435,422,3390
rule,0,0,0,0,0,0,0,0,0,9,16,25,34,24,34,55,71,113,105,138,130,179,227,349,424,269,269,286,290,343,3390
filter,0,0,0,0,0,0,0,0,0,0,0,25,26,22,34,74,80,123,144,197,181,251,292,418,331,233,214,201,248,294,3388
longitudinal,0,0,0,0,0,0,0,0,0,0,18,24,14,14,51,38,53,73,68,120,135,131,247,231,246,291,292,356,440,525,3367
conducted,0,0,0,0,0,0,0,0,0,0,0,10,16,11,19,25,49,49,68,81,98,152,274,410,461,252,261,343,406,376,3361
quantify,0,0,0,0,0,0,0,0,0,0,0,9,13,18,10,43,43,64,50,74,120,134,224,361,372,277,320,332,409,483,3356
tradeoff,0,0,0,0,0,0,0,0,0,0,0,0,9,11,13,25,43,42,38,75,100,144,265,475,551,291,268,300,319,382,3351
operator,0,0,0,0,0,0,0,0,0,11,6,11,22,23,32,55,76,79,86,114,148,174,212,325,314,214,317,286,384,461,3350
review,0,0,0,0,0,0,0,0,5,0,9,26,20,16,42,48,63,89,86,114,121,172,266,398,473,241,300,263,301,296,3349
reliable,0,0,0,0,0,0,0,0,0,0,5,18,9,10,20,47,39,41,55,79,92,127,229,349,402,249,253,290,380,646,3340
areas,0,0,0,0,0,0,0,0,0,0,6,29,29,22,26,45,47,63,88,99,121,155,288,431,422,268,251,301,315,329,3335
would,0,0,0,0,0,0,0,0,6,11,7,14,42,21,25,28,63,68,67,92,147,189,341,445,526,249,281,237,245,228,3332
fitting,0,0,0,0,0,0,0,0,0,6,16,18,34,44,37,66,71,102,108,119,171,220,228,320,318,283,266,290,325,290,3332
another,0,0,0,0,0,0,0,0,6,0,15,14,26,25,45,35,96,82,81,103,139,173,331,431,466,252,248,265,255,233,3321
outperform,0,0,0,0,0,0,0,0,0,0,0,0,9,11,15,21,50,49,68,76,115,195,363,516,563,215,240,248,264,283,3301
end,0,0,0,0,0,0,0,0,0,0,0,7,9,15,7,30,42,55,68,98,97,156,324,484,570,283,260,278,267,247,3297
leverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,22,26,50,73,98,111,258,467,479,289,266,320,389,423,3286
respectively,0,0,0,0,0,0,0,0,0,6,0,13,17,24,34,27,49,55,77,69,123,140,309,502,517,253,300,260,242,265,3282
applicable,0,0,0,0,0,0,0,0,0,5,5,12,14,23,29,40,74,70,92,126,138,135,285,397,405,237,248,279,328,340,3282
idea,0,0,0,0,0,0,0,0,0,6,9,18,16,32,27,35,79,77,100,114,152,173,329,457,508,242,249,239,190,227,3279
dynamical,0,0,0,0,0,0,0,0,0,13,0,12,0,18,19,43,61,59,72,85,120,150,268,382,455,263,274,291,322,372,3279
four,0,0,0,0,0,0,0,0,0,0,0,14,11,20,26,28,56,84,62,84,116,181,326,481,453,263,210,273,279,311,3278
regularized,0,0,0,0,0,0,0,0,0,0,0,0,14,24,41,57,82,81,112,162,175,167,257,359,418,269,255,245,258,292,3268
handle,0,0,0,0,0,0,0,0,0,0,0,8,10,16,20,28,48,66,77,98,131,161,270,379,427,263,270,287,352,354,3265
frequency,0,0,0,0,0,0,0,0,0,14,13,43,35,37,40,45,98,79,97,134,200,169,271,362,384,219,221,206,298,297,3262
comparing,0,0,0,0,0,0,0,0,0,0,0,13,25,15,35,38,72,74,83,116,136,155,266,403,389,240,232,273,309,384,3258
correlations,0,0,0,0,0,0,0,0,0,8,0,17,18,18,38,63,91,87,75,95,123,149,274,306,381,270,289,270,339,346,3257
trial,0,0,0,0,0,0,0,0,0,0,0,0,21,12,15,22,22,30,54,51,74,122,167,288,318,312,401,363,441,542,3255
ones,0,0,0,0,0,0,0,0,0,6,13,18,23,18,34,35,61,78,107,91,111,151,314,439,450,299,255,224,283,243,3253
varying,0,0,0,0,0,0,0,0,0,7,12,19,13,20,44,36,60,80,103,87,105,145,246,336,413,256,236,235,328,470,3251
criteria,0,0,0,0,0,0,0,0,6,10,12,16,32,37,32,51,90,107,98,142,149,182,278,356,355,235,222,259,260,319,3248
collected,0,0,0,0,0,0,0,0,0,0,6,6,16,9,17,24,53,60,100,82,107,163,269,424,497,285,303,291,261,261,3234
monitoring,0,0,0,0,0,0,0,0,0,0,0,15,9,11,23,14,45,53,48,75,97,106,284,412,424,296,283,282,297,457,3231
reduced,0,0,0,0,0,0,0,0,0,11,7,8,17,9,35,35,60,65,66,97,124,193,338,369,436,237,267,230,293,334,3231
steps,0,0,0,0,0,0,0,0,0,0,10,6,0,9,29,30,61,58,75,84,129,165,280,427,446,253,249,252,307,359,3229
expression,0,0,0,0,0,0,0,0,5,7,8,41,52,46,77,82,177,173,189,196,184,177,247,232,265,201,183,194,226,266,3228
schemes,0,0,0,0,0,0,0,0,0,9,7,10,20,33,38,37,74,108,118,116,150,174,292,431,426,293,231,204,219,236,3226
sgd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,55,79,156,372,459,616,331,272,307,276,272,3221
subspace,0,0,0,0,0,0,0,0,0,0,8,14,0,21,30,65,74,117,145,197,156,217,282,427,367,191,154,200,303,239,3207
collection,0,0,0,0,0,0,0,0,5,0,12,18,21,28,26,61,73,81,96,97,130,150,256,393,410,252,303,231,284,275,3202
smaller,0,0,0,0,0,0,0,0,0,7,10,15,22,21,26,31,52,72,92,112,124,196,292,373,436,249,230,292,253,297,3202
essential,0,0,0,0,0,0,0,0,0,0,0,9,7,12,15,29,34,34,52,63,83,100,216,330,455,214,262,288,465,533,3201
detecting,0,0,0,0,0,0,0,0,0,0,0,12,19,22,35,42,69,74,104,106,136,160,302,442,396,231,221,225,277,327,3200
following,0,0,0,0,0,0,0,0,0,0,15,20,26,32,41,63,82,97,101,101,126,156,293,416,418,241,243,232,245,237,3185
units,0,0,0,0,0,0,0,0,0,0,0,10,16,12,15,29,44,71,90,99,120,219,348,395,369,207,271,261,276,333,3185
must,0,0,0,0,0,0,0,0,0,7,7,21,12,14,25,34,65,64,78,82,126,171,292,350,444,243,247,243,298,362,3185
expensive,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,20,41,41,60,103,116,170,295,462,527,270,242,254,240,313,3183
quadratic,0,0,0,0,0,0,0,0,0,7,35,21,53,38,42,72,75,112,102,143,122,182,258,326,338,238,225,206,311,273,3179
experiment,0,0,0,0,0,0,0,0,0,0,10,20,33,22,32,32,70,83,66,121,131,155,291,416,391,251,248,258,294,251,3175
benefits,0,0,0,0,0,0,0,0,0,0,0,0,6,10,13,19,38,40,51,63,97,144,239,398,481,271,284,340,335,344,3173
outliers,0,0,0,0,0,0,0,0,0,0,0,13,8,29,34,47,40,70,111,156,159,232,229,384,358,248,249,229,246,326,3168
sense,0,0,0,0,0,0,0,0,8,16,23,48,46,69,67,70,105,135,125,166,161,184,243,289,348,238,225,213,213,175,3167
assessment,0,0,0,0,0,0,0,0,0,0,0,15,28,17,30,27,50,68,46,74,102,134,255,331,388,285,267,274,322,451,3164
constraint,0,0,0,0,0,0,0,0,0,0,10,13,6,18,31,37,71,72,99,109,153,148,268,381,462,238,271,224,239,309,3159
semiparametric,0,0,0,0,0,0,0,0,0,29,37,40,40,43,54,82,95,116,119,106,167,166,180,222,232,263,250,220,304,393,3158
feedback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,40,34,56,76,132,330,467,484,197,243,279,376,387,3157
offers,0,0,0,0,0,0,0,0,0,0,0,6,9,16,20,19,38,46,52,69,78,126,190,237,306,202,183,304,508,743,3152
public,0,0,0,0,0,0,0,0,0,0,0,10,0,6,8,27,23,33,56,65,72,129,239,440,530,240,272,326,318,357,3151
exhibit,0,0,0,0,0,0,0,0,0,6,8,13,19,11,26,31,50,67,56,75,123,138,219,286,351,219,229,311,403,506,3147
variants,0,0,0,0,0,0,0,0,0,0,0,0,9,10,26,24,71,91,84,106,124,194,287,382,428,266,202,221,293,314,3132
namely,0,0,0,0,0,0,0,0,0,7,11,14,16,19,24,40,59,71,92,109,125,191,316,420,437,226,254,249,245,204,3129
potentially,0,0,0,0,0,0,0,0,0,0,0,0,7,14,22,29,55,56,71,84,134,132,241,405,405,241,254,249,357,373,3129
understand,0,0,0,0,0,0,0,0,0,0,0,0,12,15,13,29,28,34,46,60,97,174,280,446,498,284,259,282,331,240,3128
improvements,0,0,0,0,0,0,0,0,0,0,0,0,13,5,14,22,43,67,51,80,98,182,310,466,488,215,226,237,273,337,3127
agent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,22,13,15,50,58,143,502,689,688,196,199,174,157,196,3121
constructed,0,0,0,0,0,0,0,0,0,12,18,30,47,26,38,55,74,90,121,115,158,178,250,345,327,244,248,223,253,268,3120
access,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,20,32,33,52,47,109,127,270,459,483,231,262,301,273,397,3113
association,0,0,0,0,0,0,0,0,0,0,8,9,43,40,71,75,105,142,165,133,152,170,226,290,270,210,205,268,247,280,3109
private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,11,33,48,82,80,238,394,536,284,337,313,328,386,3109
generalize,0,0,0,0,0,0,0,0,0,5,8,8,18,16,18,28,51,71,52,82,95,151,319,481,490,258,231,241,256,228,3107
past,0,0,0,0,0,0,0,0,6,12,0,17,8,11,23,47,40,63,68,88,135,165,279,475,431,274,240,209,262,249,3102
explicitly,0,0,0,0,0,0,0,0,0,0,8,12,18,18,31,37,73,68,74,76,108,151,256,391,446,249,200,210,251,421,3098
moments,0,0,0,0,0,0,0,0,0,14,15,31,48,42,35,84,111,120,96,144,151,166,226,243,309,232,250,265,225,284,3091
selected,0,0,0,0,0,0,0,0,0,6,7,26,28,25,40,59,61,53,106,115,130,149,277,380,405,229,223,238,260,271,3088
considering,0,0,0,0,0,0,0,0,0,0,10,11,23,19,19,30,64,76,83,61,92,159,283,378,435,252,282,278,311,219,3085
unbiased,0,0,0,0,0,0,0,0,0,6,8,13,20,30,37,47,63,83,136,125,128,152,231,284,315,285,277,276,259,309,3084
represent,0,0,0,0,0,0,0,0,0,0,8,9,9,22,22,27,67,75,84,98,136,167,287,430,431,253,207,214,267,265,3078
measured,0,0,0,0,0,0,0,0,5,6,10,13,24,21,34,42,64,85,96,112,144,143,224,330,336,269,271,288,290,267,3074
particle,0,0,0,0,0,0,0,0,0,0,0,26,25,27,49,56,103,141,201,165,148,205,221,268,282,187,189,254,248,277,3072
contribution,0,0,0,0,0,0,0,0,0,0,0,11,17,18,22,35,65,65,97,97,105,145,271,395,422,244,223,247,283,304,3066
fact,0,0,0,0,0,0,0,0,7,8,12,32,31,30,38,43,64,105,118,106,116,179,259,411,455,222,204,243,195,187,3065
notion,0,0,0,0,0,0,0,0,0,9,10,20,25,19,46,44,72,67,84,87,117,154,251,385,386,253,247,272,279,236,3063
scales,0,0,0,0,0,0,0,0,0,0,0,9,8,13,37,38,55,56,95,119,146,188,223,343,361,255,221,263,311,318,3059
filtering,0,0,0,0,0,0,0,0,0,9,0,17,10,28,40,39,91,119,128,150,215,225,264,348,348,203,165,178,220,260,3057
unlike,0,0,0,0,0,0,0,0,0,6,5,9,17,13,28,20,48,48,90,94,124,148,243,369,398,218,223,221,307,428,3057
shape,0,0,0,0,0,0,0,0,0,23,0,24,32,26,68,43,68,79,85,114,153,158,254,360,347,263,247,219,233,260,3056
hence,0,0,0,0,0,0,0,0,5,8,9,10,15,24,27,35,74,84,90,104,118,177,282,453,454,283,254,205,177,167,3055
implement,0,0,0,0,0,0,0,0,0,0,0,9,14,17,14,19,64,70,90,93,111,166,308,416,410,233,253,275,207,284,3053
imaging,0,0,0,0,0,0,0,0,0,0,0,8,11,13,29,37,58,81,89,116,148,197,329,485,336,224,159,215,228,288,3051
together,0,0,0,0,0,0,0,0,0,0,8,12,23,19,21,39,68,72,92,108,127,194,280,373,425,233,220,198,221,312,3045
smoothing,0,0,0,0,0,0,0,0,0,11,23,35,38,37,56,47,103,106,128,151,163,169,167,237,438,208,219,233,218,245,3032
increasingly,0,0,0,0,0,0,0,0,0,0,0,7,11,18,14,23,45,46,42,77,85,159,276,375,413,240,213,238,302,430,3014
geometry,0,0,0,0,0,0,0,0,0,6,0,19,17,24,21,31,44,53,82,91,108,208,240,298,356,219,239,255,268,433,3012
instance,0,0,0,0,0,0,0,0,0,0,0,9,17,15,23,22,47,72,92,99,119,169,303,445,477,245,197,244,229,188,3012
involving,0,0,0,0,0,0,0,0,0,9,16,21,24,26,53,38,59,80,99,121,114,162,202,244,316,208,239,255,343,381,3010
correct,0,0,0,0,0,0,0,0,0,9,0,17,19,21,27,42,71,74,68,122,123,139,269,348,370,271,216,232,247,323,3008
close,0,0,0,0,0,0,0,0,0,5,9,16,25,26,45,47,80,91,91,98,115,202,277,358,387,255,210,235,190,236,2998
incorporating,0,0,0,0,0,0,0,0,0,0,0,0,11,5,16,27,40,50,56,71,88,131,211,292,320,204,217,279,424,554,2996
responses,0,0,0,0,0,0,0,0,0,0,0,0,26,19,25,32,46,55,92,111,142,139,192,267,266,244,273,263,377,427,2996
increases,0,0,0,0,0,0,0,0,0,5,5,12,24,7,23,51,53,64,96,92,94,144,256,370,426,218,240,217,303,296,2996
transformation,0,0,0,0,0,0,0,0,0,10,13,15,18,25,24,50,54,91,90,120,126,177,281,377,371,179,228,229,229,279,2986
conduct,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,29,36,34,59,81,105,206,397,499,248,257,320,387,308,2984
mechanisms,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,12,27,23,51,59,80,118,222,340,390,221,247,298,388,492,2983
guarantee,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,28,33,39,53,84,95,148,225,356,465,270,283,284,286,311,2979
reliability,0,0,0,0,0,0,0,0,6,0,6,31,7,11,21,37,63,39,47,65,109,131,180,225,279,256,237,248,373,607,2978
forecasts,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,17,39,56,68,124,94,125,180,230,399,276,269,271,360,442,2975
according,0,0,0,0,0,0,0,0,0,5,8,17,23,32,31,54,77,75,108,100,121,154,290,394,406,217,224,218,212,208,2974
validation,0,0,0,0,0,0,0,0,0,0,0,0,15,6,20,17,30,53,35,60,75,117,292,405,375,238,227,244,276,489,2974
maps,0,0,0,0,0,0,0,0,0,0,0,18,14,17,13,24,44,48,63,83,106,141,277,417,407,160,254,263,256,362,2967
complete,0,0,0,0,0,0,0,0,6,0,6,15,30,29,31,46,89,77,83,99,118,141,225,303,385,216,268,236,267,296,2966
relies,0,0,0,0,0,0,0,0,0,6,5,0,17,12,20,40,46,69,65,81,115,159,229,347,384,210,265,267,286,337,2960
evaluating,0,0,0,0,0,0,0,0,0,0,0,6,6,12,19,15,45,46,48,56,100,112,224,353,344,197,224,295,405,451,2958
distributional,0,0,0,0,0,0,0,0,0,0,7,7,13,7,15,20,31,30,41,52,75,102,197,224,282,291,276,312,461,512,2955
yield,0,0,0,0,0,0,0,0,0,7,8,10,20,14,28,29,72,46,71,89,107,158,229,334,341,229,232,255,269,407,2955
densities,0,0,0,0,0,0,0,0,15,21,36,42,44,60,80,67,83,121,106,102,146,160,202,204,237,236,206,230,251,305,2954
traffic,0,0,0,0,0,0,0,0,0,0,0,9,7,0,22,22,23,60,44,21,58,137,424,548,524,151,201,250,218,230,2949
comparable,0,0,0,0,0,0,0,0,0,0,0,7,13,11,19,18,36,50,76,96,103,145,287,424,450,218,194,220,212,359,2938
build,0,0,0,0,0,0,0,0,0,0,11,8,10,14,20,24,53,56,67,87,113,154,328,465,479,232,194,226,216,174,2931
subject,0,0,0,0,0,0,0,0,5,8,6,25,19,25,29,54,84,89,114,109,141,135,238,306,373,255,224,236,228,226,2929
objects,0,0,0,0,0,0,0,0,0,0,0,17,21,17,17,66,88,85,86,78,134,207,353,498,389,221,167,145,168,168,2925
achieving,0,0,0,0,0,0,0,0,0,0,0,5,0,6,8,12,21,26,45,62,75,133,243,407,391,172,194,252,371,499,2922
activity,0,0,0,0,0,0,0,0,0,0,0,20,0,13,24,47,61,65,80,106,120,208,268,400,360,182,243,264,202,253,2916
artificial,0,0,0,0,0,0,0,0,0,0,0,0,6,5,15,21,41,39,37,47,89,164,344,470,514,212,183,239,246,241,2913
ranking,0,0,0,0,0,0,0,0,0,0,0,0,18,20,19,24,97,81,118,112,122,171,315,415,346,171,177,195,224,286,2911
learns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,24,37,51,75,181,398,561,559,186,209,173,175,240,2907
projection,0,0,0,0,0,0,0,0,0,0,11,14,30,28,22,40,80,75,97,136,137,149,197,313,355,248,166,245,262,299,2904
reducing,0,0,0,0,0,0,0,0,0,0,0,8,6,11,13,10,40,45,62,55,82,159,273,421,380,204,198,199,302,425,2893
reduces,0,0,0,0,0,0,0,0,0,5,0,6,11,13,16,23,36,54,56,93,85,134,248,356,415,223,193,185,283,454,2889
variability,0,0,0,0,0,0,0,0,0,0,0,8,24,11,22,36,65,63,87,129,109,173,210,269,301,212,231,234,278,417,2879
penalty,0,0,0,0,0,0,0,0,0,11,6,23,43,53,67,60,113,109,141,138,157,182,205,288,248,205,194,186,206,241,2876
tail,0,0,0,0,0,0,0,0,0,6,17,21,26,32,44,78,68,99,102,129,122,136,201,227,239,229,238,258,258,346,2876
location,0,0,0,0,0,0,0,0,0,8,22,28,22,21,39,35,73,86,87,104,152,171,215,343,327,213,211,244,222,250,2873
algorithmic,0,0,0,0,0,0,0,0,0,0,7,5,13,7,16,19,24,49,50,95,80,121,238,308,387,306,231,296,284,335,2871
includes,0,0,0,0,0,0,0,0,0,6,8,24,28,25,27,49,93,64,80,99,122,128,213,304,334,230,212,268,287,266,2867
length,0,0,0,0,0,0,0,0,0,12,20,21,26,38,37,57,59,77,87,102,116,156,204,352,312,197,203,197,285,303,2861
penalized,0,0,0,0,0,0,0,0,10,13,20,34,78,62,67,74,129,127,115,137,196,168,165,201,217,213,195,181,206,253,2861
path,0,0,0,0,0,0,0,0,0,6,9,14,20,23,31,50,96,77,93,106,94,115,221,325,321,252,205,187,268,348,2861
action,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,31,26,22,40,62,131,353,539,545,187,192,220,224,259,2858
enable,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,9,33,26,47,48,84,123,249,438,463,194,209,243,268,404,2857
view,0,0,0,0,0,0,0,0,5,7,8,16,30,34,50,37,81,72,82,103,100,168,305,375,413,219,181,182,192,196,2856
anomaly,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,19,21,16,46,72,90,103,269,517,620,192,181,188,225,289,2855
almost,0,0,0,0,0,0,0,0,0,11,16,23,36,31,34,54,80,95,77,117,138,174,258,344,354,225,200,200,193,193,2853
financial,0,0,0,0,0,0,0,0,0,0,10,13,21,23,25,47,68,73,70,84,110,124,232,282,331,239,188,259,249,402,2850
forecast,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,38,46,51,83,89,127,185,286,419,287,287,244,299,383,2847
bandits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,36,14,62,69,94,176,286,436,295,329,361,356,302,2845
labeled,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,58,34,51,64,98,145,375,622,513,122,167,190,163,220,2843
pairwise,0,0,0,0,0,0,0,0,0,0,0,0,11,11,18,38,96,68,104,157,130,169,256,360,339,177,189,197,231,290,2841
